Name,Business Id,Rating,Url,State,Country,Latitude,Longitude
Branch Brook Park,JG3WkJKLsubymoum1q21dg,4.5,https://www.yelp.com/biz/branch-brook-park-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.75,-74.18
Thomas Edison National Historical Park,XT-eNFt7-4D-FSNIEQH4PQ,4.5,https://www.yelp.com/biz/thomas-edison-national-historical-park-west-orange?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.78,-74.23
Kingsland Park,6QuKw1xBiocT2hcmxTfH7g,4.5,https://www.yelp.com/biz/kingsland-park-nutley?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.82,-74.15
South Mountain Reservation,uri07mm-ffMohsZmX4-eZw,4.5,https://www.yelp.com/biz/south-mountain-reservation-short-hills?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.76,-74.28
Greenwood Gardens,q73p3lpdKNiIgEuR1WDkBw,4.5,https://www.yelp.com/biz/greenwood-gardens-short-hills?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.74,-74.31
Portugal Day Festival,iu30pErzMPG4_slmewzQtw,4.0,https://www.yelp.com/biz/portugal-day-festival-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.74,-74.17
Reeves-Reed Arboretum,gaX5yYpwBrpi_QUmgD7S0Q,4.5,https://www.yelp.com/biz/reeves-reed-arboretum-summit?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.73,-74.35
Riverbank Park,qW8PEJNTupgazcYLKx0rLA,4.5,https://www.yelp.com/biz/riverbank-park-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.73,-74.15
Garret Mountain Reservation,5rnQc2EQB4Y9YFIjPyJlyg,4.0,https://www.yelp.com/biz/garret-mountain-reservation-woodland-park?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.88,-74.22
Carroll Street Bridge,poriAAw6dFYTzXPapx67lw,4.5,https://www.yelp.com/biz/carroll-street-bridge-brooklyn?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.68,-73.99
Richard W. DeKorte Park,7LCWIqnRVKp4r5e43P4rvQ,4.5,https://www.yelp.com/biz/richard-w-dekorte-park-lyndhurst?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.79,-74.1
Royal Coachman Worldwide Limousine Service,5aO3xjNy2mgNpxbUSYjzqg,4.5,https://www.yelp.com/biz/royal-coachman-worldwide-limousine-service-denville-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.92,-74.49
New York City Jetski,KcFX0ZROJWSZETfwPF8DEw,4.5,https://www.yelp.com/biz/new-york-city-jetski-hoboken?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.75,-74.02
Rahway River Park,a3SENMxQJywCsSrsXTtikw,4.0,https://www.yelp.com/biz/rahway-river-park-rahway?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.62,-74.29
Governors Island National Monument,NU0PxRWTYoLKZRTy9JT_jg,4.5,https://www.yelp.com/biz/governors-island-national-monument-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.69,-74.02
North Dumpling Island,-3aYFw6MBCQ13JxsyVSLew,5.0,https://www.yelp.com/biz/north-dumpling-island-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.75,-73.99
The Wellmont Theater,os_tY89PoPg-HciTGzy3dg,3.5,https://www.yelp.com/biz/the-wellmont-theater-montclair?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.81,-74.22
Liberty State Park,OnidtGyzl1rNh9OyGsY85Q,4.5,https://www.yelp.com/biz/liberty-state-park-jersey-city?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.7,-74.05
National Labor Relations Board,atdx4N7l1SjPx49GmRSPDA,1.0,https://www.yelp.com/biz/national-labor-relations-board-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.74,-74.17
Military Park Building,oe5ofETn-H_fyf3STO050w,4.0,https://www.yelp.com/biz/military-park-building-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.74,-74.17
Cibola National Forest,Re4EYCn5WGEGi7RQAGgT4w,4.5,https://www.yelp.com/biz/cibola-national-forest-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.15,-106.61
Petroglyph National Monument,tJ90qGcSGrXgezx7eBKl8A,4.0,https://www.yelp.com/biz/petroglyph-national-monument-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.14,-106.71
Boca Negra Canyon,IT9aITjCrl-EiJni6eVl9w,4.5,https://www.yelp.com/biz/boca-negra-canyon-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.16,-106.72
Paseo del Bosque Trail,3RcDuRFA0Px_eOqr_Dqd3w,4.5,https://www.yelp.com/biz/paseo-del-bosque-trail-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.09,-106.67
Three Sisters Volcanoes,D6UG3brFoQcxvYjPxbK2Vg,4.0,https://www.yelp.com/biz/three-sisters-volcanoes-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.14,-106.78
Sandia Peak Tramway,VguIXyuN__eK5T8AibwdqQ,4.0,https://www.yelp.com/biz/sandia-peak-tramway-albuquerque-4?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.19,-106.48
Los Poblanos Historic Inn & Organic Farm,K3lKc4RrABbO6brzsXJG5w,4.5,https://www.yelp.com/biz/los-poblanos-historic-inn-and-organic-farm-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.15,-106.67
Valle de Oro National Wildlife Refuge,_ZM-UCSTLOUlxLhZ4999JQ,5.0,https://www.yelp.com/biz/valle-de-oro-national-wildlife-refuge-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,34.98,-106.67
Tinkertown Museum,JLDj1SIuj3RYD64kn6h9dw,5.0,https://www.yelp.com/biz/tinkertown-museum-sandia-park?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.17,-106.37
Salinas Pueblo Missions,tIJ62ZOwXbWKBnHytZzFDA,4.5,https://www.yelp.com/biz/salinas-pueblo-missions-mountainair?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,34.5,-106.19
The National Museum Of Nuclear Science & History,VWz5jLYr2M88DvCEdlfiAw,4.5,https://www.yelp.com/biz/the-national-museum-of-nuclear-science-and-history-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.07,-106.53
La Luz Trail,AtLwJQ8B3Orx_6q6J-fQxA,4.5,https://www.yelp.com/biz/la-luz-trail-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.18,-106.52
Nob Hill,eqhh4bgdlK9eZLKXBhg0lw,4.5,https://www.yelp.com/biz/nob-hill-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.08,-106.6
ABQ BioPark Zoo,WXkrKd4C_K5979wqy3Q-DQ,4.0,https://www.yelp.com/biz/abq-biopark-zoo-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.08,-106.66
Tablao Flamenco at Hotel Albuquerque,5bSZMRvswcgOGPimKjmaQg,4.5,https://www.yelp.com/biz/tablao-flamenco-at-hotel-albuquerque-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.1,-106.67
Piedras Marcadas Canyon,kmuu4uerxIS2KOrYOu3PRw,4.5,https://www.yelp.com/biz/piedras-marcadas-canyon-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.19,-106.69
ABQ BioPark Aquarium,h79HrJbFEU8OzF-0M6gKGQ,4.0,https://www.yelp.com/biz/abq-biopark-aquarium-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.09,-106.68
Casas De Suenos Old Town Historic Inn,cPgajtX83YOhDenDUDk1yg,4.0,https://www.yelp.com/biz/casas-de-suenos-old-town-historic-inn-albuquerque-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.09,-106.67
Indian Pueblo Cultural Center,aBEa5PE0KHk_Pzcj7uY4NA,4.5,https://www.yelp.com/biz/indian-pueblo-cultural-center-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.11,-106.66
Hyatt Regency Tamaya Resort & Spa,bRx6Ln8hsklY0YNjk1w5AQ,4.0,https://www.yelp.com/biz/hyatt-regency-tamaya-resort-and-spa-bernalillo-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.35,-106.55
Breezy Point Tip,C1xVXLSFUNynM5bJRk3Mpw,4.0,https://www.yelp.com/biz/breezy-point-tip-queens?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.54,-73.94
Rockefeller State Park Preserve,Sq-GJr1R4_pJmJet2pSf4w,4.5,https://www.yelp.com/biz/rockefeller-state-park-preserve-pleasantville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,41.11,-73.84
Harriman State Park,NIdH00QbwZKLvwHRu_fdNQ,4.5,https://www.yelp.com/biz/harriman-state-park-southfields?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,41.28,-74.09
Governors Island National Monument,NU0PxRWTYoLKZRTy9JT_jg,4.5,https://www.yelp.com/biz/governors-island-national-monument-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.69,-74.02
Creative Little Garden,DIlYrrrns-blsOd3uqjUgg,4.5,https://www.yelp.com/biz/creative-little-garden-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.72,-73.98
Theodore Roosevelt Birthplace National Historic Site,hxH-e5QIV9PYzc2eTqfp-A,4.5,https://www.yelp.com/biz/theodore-roosevelt-birthplace-national-historic-site-new-york-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.74,-73.99
Gateway National Recreation Area,TU4ZdSJZQxfpGeKp9f7zQg,4.0,https://www.yelp.com/biz/gateway-national-recreation-area-highlands?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.44,-73.99
Thomas Edison National Historical Park,XT-eNFt7-4D-FSNIEQH4PQ,4.5,https://www.yelp.com/biz/thomas-edison-national-historical-park-west-orange?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.78,-74.23
Gunnison Beach,1hS5k-glwPXPTxJOMiqbOg,4.5,https://www.yelp.com/biz/gunnison-beach-highlands?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.45,-73.99
New York Botanical Garden,HeR2gHJbP5CN69UsVCtMGg,4.5,https://www.yelp.com/biz/new-york-botanical-garden-bronx?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.86,-73.88
Museum at Eldridge Street,Im9YifAWVCBhTjk65TEvYQ,4.5,https://www.yelp.com/biz/museum-at-eldridge-street-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.71,-73.99
Renwick Ruin,dCD922lc3fduhKyvC2cxgw,4.5,https://www.yelp.com/biz/renwick-ruin-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.75,-73.96
Target Rock National Wildlife Refuge,gxss_7fPZGhuJiN3ZbKsEQ,4.0,https://www.yelp.com/biz/target-rock-national-wildlife-refuge-huntington?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.93,-73.44
Ringwood State Park at Ringwood Manor,AsuLigvrodsbgmGo4tNtRw,4.5,https://www.yelp.com/biz/ringwood-state-park-at-ringwood-manor-ringwood?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,41.14,-74.26
Morristown National Historical Park,usxb_-EtkfBqY1MPDJ_jEA,4.5,https://www.yelp.com/biz/morristown-national-historical-park-morristown-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.8,-74.47
Carroll Street Bridge,poriAAw6dFYTzXPapx67lw,4.5,https://www.yelp.com/biz/carroll-street-bridge-brooklyn?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.68,-73.99
Gantry Plaza State Park,vnU9DTqqjQ5W8v_fq21O6A,5.0,https://www.yelp.com/biz/gantry-plaza-state-park-long-island-city?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.75,-73.96
New York City Jetski,KcFX0ZROJWSZETfwPF8DEw,4.5,https://www.yelp.com/biz/new-york-city-jetski-hoboken?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.75,-74.02
Charging Bull,XwHhqnjMWO_p5f5IyvTj2w,4.0,https://www.yelp.com/biz/charging-bull-new-york-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.71,-74.01
Merchant's House Museum,6ApsVrT9_x-zLxjtfdVIGw,4.5,https://www.yelp.com/biz/merchants-house-museum-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.73,-73.99
US National Whitewater Center,56HZLqQOcS1FSXqYG-3vLg,4.5,https://www.yelp.com/biz/us-national-whitewater-center-charlotte-4?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.27,-81.01
McDowell Nature Center and Preserve,wD91-ZhvtxQ9AeGp_dHgRQ,4.5,https://www.yelp.com/biz/mcdowell-nature-center-and-preserve-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.1,-81.02
Historic Latta Plantation,dUEQgjBdtY5vxSYhexaqBQ,4.0,https://www.yelp.com/biz/historic-latta-plantation-huntersville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.35,-80.93
Anne Springs Close Greenway,_4vjkw-LjpqQyxU4rHtwBA,4.5,https://www.yelp.com/biz/anne-springs-close-greenway-fort-mill-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.04,-80.94
Charlotte Equestrian Club,sMmrD3_LLIF4JaRQNIQ_OQ,5.0,https://www.yelp.com/biz/charlotte-equestrian-club-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.34,-80.85
Latta Nature Preserve,cKL31-a88pFb3nm7e3PG4w,4.5,https://www.yelp.com/biz/latta-nature-preserve-huntersville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.35,-80.93
Smoky mountain,l7GHpXzildsoMhUHkpnn1Q,3.0,https://www.yelp.com/biz/smoky-mountain-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.22,-80.84
Kings Mountain National Military Park,llDqwIM6_H6bOPaNzvq8KQ,4.5,https://www.yelp.com/biz/kings-mountain-national-military-park-blacksburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.13,-81.39
President James K Polk State Historic Site,o_ba6p-UFwne2CtbpqsIzw,4.0,https://www.yelp.com/biz/president-james-k-polk-state-historic-site-pineville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.08,-80.88
Reed Gold Mine,Q9jIyxV_wlVbavgGStYkLw,4.5,https://www.yelp.com/biz/reed-gold-mine-midland?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.29,-80.47
Kings Mountain Point,iOkTV0sZej7hHX7I1kFE_A,4.0,https://www.yelp.com/biz/kings-mountain-point-troy?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.45,-80.08
Mallard Creek Wetland,wuLZDXMfi1P9lUhcYQJjaA,5.0,https://www.yelp.com/biz/mallard-creek-wetland-mecklenburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.32,-80.73
Kings Mountain State Park,5i4lCt2gMRU99zhrJ7WOwQ,3.5,https://www.yelp.com/biz/kings-mountain-state-park-blacksburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.15,-81.35
Lake Norman Marina,Q_6kSiW9KhKcpekcoVyi5w,4.5,https://www.yelp.com/biz/lake-norman-marina-sherrills-ford?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.57,-81.02
Festival In the Park,SpTfZKtR1OPSFU-FK6I3EQ,4.5,https://www.yelp.com/biz/festival-in-the-park-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.2,-80.84
Mint Museum Uptown,NURz9Y1xDGKLLtPdMX88Ug,4.5,https://www.yelp.com/biz/mint-museum-uptown-charlotte-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.22,-80.85
World Travel Mates,FHE-LjHvzhWMEIIHI82C3Q,5.0,https://www.yelp.com/biz/world-travel-mates-charlotte-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.09,-80.84
Carolina Renaissance Festival,2JDCufNIPmK6j9-w5gN6qw,4.0,https://www.yelp.com/biz/carolina-renaissance-festival-huntersville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.44,-80.76
SOCO Gallery,vhsvDdvBh3QPVKjWpJnDuw,4.5,https://www.yelp.com/biz/soco-gallery-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.2,-80.82
Carowinds,aZG9Hp8fdgzq37iuB1QTYg,3.0,https://www.yelp.com/biz/carowinds-charlotte-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.1,-80.94
